conflict_id,country,location,side_a,side_b,year,region_label,intensity_level,intensity_label,conflict_type_label,lat,lon
366,Indonesia,Indonesia,Government of Indonesia,GAM,2001,Asia,1,Minor Conflict,Intrastate,34,90
374,Rwanda,Rwanda,Government of Rwanda,FDLR-FOCA,2001,Africa,2,War,Intrastate,-2,22
375,Senegal,Senegal,Government of Senegal,MFDC,2001,Africa,1,Minor Conflict,Intrastate,-2,22
382,Sierra Leone,Sierra Leone,Government of Sierra Leone,RUF,2001,Africa,1,Minor Conflict,Intrastate,-2,22
386,Algeria,Algeria,Government of Algeria,"AQIM, GIA",2001,Africa,1,Minor Conflict,Intrastate,-2,22
401,Russia,Russia (Soviet Union),Government of Russia (Soviet Union),Chechen Republic of Ichkeria,2001,Europe,1,Minor Conflict,Intrastate,54,25
413,Ethiopia,Ethiopia,Government of Ethiopia,OLF,2001,Africa,1,Minor Conflict,Intrastate,-2,22
416,Central African Republic,Central African Republic,Government of Central African Republic,Military faction (forces of André Kolingba),2001,Africa,1,Minor Conflict,Internationalized Intrastate,-2,22
417,North Macedonia,North Macedonia,Government of North Macedonia,UCK,2001,Europe,1,Minor Conflict,Intrastate,54,25
418,United States of America,United States of America,Government of United States of America,al-Qaida,2001,Americas,2,War,Internationalized Intrastate,-14,-60
421,India,India,Government of India,NDFB,2001,Asia,1,Minor Conflict,Intrastate,34,90
209,Philippines,Philippines,Government of Philippines,CPP,2002,Asia,1,Minor Conflict,Intrastate,34,90
218,India,"India, Pakistan",Government of India,Government of Pakistan,2002,Asia,1,Minor Conflict,Interstate,34,90
221,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),KNU,2002,Asia,1,Minor Conflict,Intrastate,34,90
227,India,India,Government of India,"MCC, PWG",2002,Asia,1,Minor Conflict,Intrastate,34,90
234,Israel,Israel,Government of Israel,"AMB, Fatah, Hamas, PIJ, PNA",2002,Middle East,1,Minor Conflict,Intrastate,29,42
264,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),RCSS,2002,Asia,1,Minor Conflict,Intrastate,34,90
269,Nepal,Nepal,Government of Nepal,CPN-M,2002,Asia,2,War,Intrastate,34,90
287,Burundi,Burundi,Government of Burundi,"CNDD-FDD , Palipehutu-FNL",2002,Africa,2,War,Intrastate,-2,22
288,Chad,Chad,Government of Chad,MDJT,2002,Africa,1,Minor Conflict,Intrastate,-2,22
289,Colombia,Colombia,Government of Colombia,"ELN, EPL - Megateo, FARC",2002,Americas,2,War,Intrastate,-14,-60
308,Philippines,Philippines,Government of Philippines,"ASG, MILF",2002,Asia,1,Minor Conflict,Intrastate,34,90
309,Sudan,Sudan,Government of Sudan,SPLM/A,2002,Africa,2,War,Intrastate,-2,22
314,Uganda,Uganda,Government of Uganda,"ADF, LRA",2002,Africa,2,War,Intrastate,-2,22
327,Angola,Angola,Government of Angola,UNITA,2002,Africa,1,Minor Conflict,Internationalized Intrastate,-2,22
329,Ethiopia,Ethiopia,Government of Ethiopia,ONLF,2002,Africa,1,Minor Conflict,Intrastate,-2,22
333,Afghanistan,Afghanistan,Government of Afghanistan,Hizb-i Islami-yi Afghanistan,2002,Asia,1,Minor Conflict,Intrastate,34,90
335,India,India,Government of India,NLFT,2002,Asia,1,Minor Conflict,Intrastate,34,90
337,Somalia,Somalia,Government of Somalia,SRRC,2002,Africa,1,Minor Conflict,Intrastate,-2,22
341,Liberia,Liberia,Government of Liberia,LURD,2002,Africa,1,Minor Conflict,Intrastate,-2,22
354,Turkey,Turkey,Government of Turkey,PKK,2002,Middle East,1,Minor Conflict,Intrastate,29,42
364,India,India,Government of India,Kashmir insurgents,2002,Asia,2,War,Intrastate,34,90
365,India,India,Government of India,ULFA,2002,Asia,1,Minor Conflict,Intrastate,34,90
366,Indonesia,Indonesia,Government of Indonesia,GAM,2002,Asia,1,Minor Conflict,Intrastate,34,90
374,Rwanda,Rwanda,Government of Rwanda,FDLR-FOCA,2002,Africa,1,Minor Conflict,Intrastate,-2,22
386,Algeria,Algeria,Government of Algeria,"AQIM, GIA",2002,Africa,1,Minor Conflict,Intrastate,-2,22
387,Angola,Angola,Government of Angola,"FLEC-FAC, FLEC-R",2002,Africa,1,Minor Conflict,Intrastate,-2,22
401,Russia,Russia (Soviet Union),Government of Russia (Soviet Union),Chechen Republic of Ichkeria,2002,Europe,2,War,Intrastate,54,25
408,Congo,Congo,Government of Congo,Ntsiloulous,2002,Africa,1,Minor Conflict,Internationalized Intrastate,-2,22
413,Ethiopia,Ethiopia,Government of Ethiopia,OLF,2002,Africa,1,Minor Conflict,Intrastate,-2,22
416,Central African Republic,Central African Republic,Government of Central African Republic,Forces of Francois Bozize,2002,Africa,1,Minor Conflict,Intrastate,-2,22
418,United States of America,United States of America,Government of United States of America,al-Qaida,2002,Americas,1,Minor Conflict,Internationalized Intrastate,-14,-60
419,Ivory Coast,Ivory Coast,Government of Ivory Coast,"MPCI, MPIGO",2002,Africa,1,Minor Conflict,Intrastate,-2,22
421,India,India,Government of India,NDFB,2002,Asia,1,Minor Conflict,Intrastate,34,90
209,Philippines,Philippines,Government of Philippines,CPP,2003,Asia,1,Minor Conflict,Intrastate,34,90
218,India,"India, Pakistan",Government of India,Government of Pakistan,2003,Asia,1,Minor Conflict,Interstate,34,90
221,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),KNU,2003,Asia,1,Minor Conflict,Intrastate,34,90
227,India,India,Government of India,"MCC, PWG",2003,Asia,1,Minor Conflict,Intrastate,34,90
234,Israel,Israel,Government of Israel,"AMB, Hamas, PIJ",2003,Middle East,1,Minor Conflict,Intrastate,29,42
269,Nepal,Nepal,Government of Nepal,CPN-M,2003,Asia,2,War,Intrastate,34,90
287,Burundi,Burundi,Government of Burundi,"CNDD-FDD , Palipehutu-FNL",2003,Africa,1,Minor Conflict,Intrastate,-2,22
288,Chad,Chad,Government of Chad,MDJT,2003,Africa,1,Minor Conflict,Intrastate,-2,22
289,Colombia,Colombia,Government of Colombia,"ELN, FARC",2003,Americas,2,War,Intrastate,-14,-60
308,Philippines,Philippines,Government of Philippines,"ASG, MILF",2003,Asia,1,Minor Conflict,Intrastate,34,90
309,Sudan,Sudan,Government of Sudan,"JEM, SLM/A, SPLM/A",2003,Africa,2,War,Internationalized Intrastate,-2,22
314,Uganda,Uganda,Government of Uganda,LRA,2003,Africa,1,Minor Conflict,Intrastate,-2,22
326,Eritrea,Eritrea,Government of Eritrea,EIJM - AS,2003,Africa,1,Minor Conflict,Intrastate,-2,22
329,Ethiopia,Ethiopia,Government of Ethiopia,ONLF,2003,Africa,1,Minor Conflict,Intrastate,-2,22
333,Afghanistan,Afghanistan,Government of Afghanistan,"Hizb-i Islami-yi Afghanistan, Taleban",2003,Asia,1,Minor Conflict,Internationalized Intrastate,34,90
335,India,India,Government of India,NLFT,2003,Asia,1,Minor Conflict,Intrastate,34,90
341,Liberia,Liberia,Government of Liberia,"LURD, MODEL",2003,Africa,2,War,Intrastate,-2,22
347,India,India,Government of India,UNLF,2003,Asia,1,Minor Conflict,Intrastate,34,90
352,Sri Lanka,Sri Lanka,Government of Sri Lanka,LTTE,2003,Asia,1,Minor Conflict,Intrastate,34,90
354,Turkey,Turkey,Government of Turkey,PKK,2003,Middle East,1,Minor Conflict,Intrastate,29,42
364,India,India,Government of India,Kashmir insurgents,2003,Asia,2,War,Intrastate,34,90
365,India,India,Government of India,ULFA,2003,Asia,1,Minor Conflict,Intrastate,34,90
366,Indonesia,Indonesia,Government of Indonesia,GAM,2003,Asia,1,Minor Conflict,Intrastate,34,90
375,Senegal,Senegal,Government of Senegal,MFDC,2003,Africa,1,Minor Conflict,Intrastate,-2,22
386,Algeria,Algeria,Government of Algeria,"AQIM, GIA",2003,Africa,1,Minor Conflict,Intrastate,-2,22
387,Angola,Angola,Government of Angola,FLEC-FAC,2003,Africa,1,Minor Conflict,Intrastate,-2,22
401,Russia,Russia (Soviet Union),Government of Russia (Soviet Union),Chechen Republic of Ichkeria,2003,Europe,1,Minor Conflict,Intrastate,54,25
413,Ethiopia,Ethiopia,Government of Ethiopia,OLF,2003,Africa,1,Minor Conflict,Intrastate,-2,22
418,United States of America,United States of America,Government of United States of America,al-Qaida,2003,Americas,1,Minor Conflict,Internationalized Intrastate,-14,-60
419,Ivory Coast,Ivory Coast,Government of Ivory Coast,"MJP, MPIGO",2003,Africa,1,Minor Conflict,Intrastate,-2,22
421,India,India,Government of India,NDFB,2003,Asia,1,Minor Conflict,Intrastate,34,90
423,Thailand,Thailand,Government of Thailand,Patani insurgents,2003,Asia,1,Minor Conflict,Intrastate,34,90
209,Philippines,Philippines,Government of Philippines,CPP,2004,Asia,1,Minor Conflict,Intrastate,34,90
221,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),KNU,2004,Asia,1,Minor Conflict,Intrastate,34,90
227,India,India,Government of India,"MCC, PWG",2004,Asia,1,Minor Conflict,Intrastate,34,90
234,Israel,Israel,Government of Israel,"AMB, Hamas, PIJ",2004,Middle East,1,Minor Conflict,Intrastate,29,42
259,Iraq,Iraq,Government of Iraq,"al-Mahdi Army, Ansar al-Islam, IS",2004,Middle East,2,War,Internationalized Intrastate,29,42
269,Nepal,Nepal,Government of Nepal,CPN-M,2004,Asia,2,War,Intrastate,34,90
287,Burundi,Burundi,Government of Burundi,Palipehutu-FNL,2004,Africa,1,Minor Conflict,Intrastate,-2,22
289,Colombia,Colombia,Government of Colombia,"ELN, EPL - Megateo, FARC",2004,Americas,2,War,Intrastate,-14,-60
308,Philippines,Philippines,Government of Philippines,"ASG, MILF",2004,Asia,1,Minor Conflict,Intrastate,34,90
309,Sudan,Sudan,Government of Sudan,"JEM, SLM/A, SPLM/A",2004,Africa,2,War,Intrastate,-2,22
314,Uganda,Uganda,Government of Uganda,LRA,2004,Africa,2,War,Intrastate,-2,22
325,Pakistan,Pakistan,Government of Pakistan,BLA,2004,Asia,1,Minor Conflict,Intrastate,34,90
329,Ethiopia,Ethiopia,Government of Ethiopia,ONLF,2004,Africa,1,Minor Conflict,Intrastate,-2,22
333,Afghanistan,Afghanistan,Government of Afghanistan,Taleban,2004,Asia,1,Minor Conflict,Internationalized Intrastate,34,90
335,India,India,Government of India,NLFT-B,2004,Asia,1,Minor Conflict,Intrastate,34,90
347,India,India,Government of India,"PLA, UNLF",2004,Asia,1,Minor Conflict,Intrastate,34,90
354,Turkey,Turkey,Government of Turkey,PKK,2004,Middle East,1,Minor Conflict,Intrastate,29,42
364,India,India,Government of India,Kashmir insurgents,2004,Asia,2,War,Intrastate,34,90
365,India,India,Government of India,ULFA,2004,Asia,1,Minor Conflict,Intrastate,34,90
366,Indonesia,Indonesia,Government of Indonesia,GAM,2004,Asia,1,Minor Conflict,Intrastate,34,90
381,Haiti,Haiti,Government of Haiti,"FLRN, OP Lavalas",2004,Americas,1,Minor Conflict,Intrastate,-14,-60
386,Algeria,Algeria,Government of Algeria,AQIM,2004,Africa,1,Minor Conflict,Internationalized Intrastate,-2,22
387,Angola,Angola,Government of Angola,FLEC-FAC,2004,Africa,1,Minor Conflict,Intrastate,-2,22
393,Georgia,Georgia,Government of Georgia,Republic of South Ossetia,2004,Europe,1,Minor Conflict,Intrastate,54,25
401,Russia,Russia (Soviet Union),Government of Russia (Soviet Union),Chechen Republic of Ichkeria,2004,Europe,2,War,Intrastate,54,25
413,Ethiopia,Ethiopia,Government of Ethiopia,OLF,2004,Africa,1,Minor Conflict,Intrastate,-2,22
415,Uzbekistan,Uzbekistan,Government of Uzbekistan,JIG,2004,Asia,1,Minor Conflict,Intrastate,34,90
418,United States of America,United States of America,Government of United States of America,al-Qaida,2004,Americas,1,Minor Conflict,Internationalized Intrastate,-14,-60
419,Ivory Coast,Ivory Coast,Government of Ivory Coast,FRCI,2004,Africa,1,Minor Conflict,Intrastate,-2,22
421,India,India,Government of India,NDFB,2004,Asia,1,Minor Conflict,Intrastate,34,90
423,Thailand,Thailand,Government of Thailand,Patani insurgents,2004,Asia,1,Minor Conflict,Intrastate,34,90
424,Nigeria,Nigeria,Government of Nigeria,Ahlul Sunnah Jamaa,2004,Africa,1,Minor Conflict,Intrastate,-2,22
425,Nigeria,Nigeria,Government of Nigeria,NDPVF,2004,Africa,1,Minor Conflict,Intrastate,-2,22
11350,Bangladesh,Bangladesh,Government of Bangladesh,"PBCP, PBCP-J",2005,Asia,1,Minor Conflict,Intrastate,34,90
11475,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),NSCN-K,2005,Asia,1,Minor Conflict,Intrastate,34,90
209,Philippines,Philippines,Government of Philippines,CPP,2005,Asia,1,Minor Conflict,Intrastate,34,90
221,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),KNU,2005,Asia,1,Minor Conflict,Intrastate,34,90
227,India,India,Government of India,CPI-Maoist,2005,Asia,1,Minor Conflict,Intrastate,34,90
234,Israel,Israel,Government of Israel,"Fatah, Hamas, PIJ",2005,Middle East,1,Minor Conflict,Intrastate,29,42
253,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),KNPP,2005,Asia,1,Minor Conflict,Intrastate,34,90
259,Iraq,Iraq,Government of Iraq,"Ansar al-Islam, IS, RJF",2005,Middle East,2,War,Internationalized Intrastate,29,42
264,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),RCSS,2005,Asia,1,Minor Conflict,Intrastate,34,90
269,Nepal,Nepal,Government of Nepal,CPN-M,2005,Asia,2,War,Intrastate,34,90
283,Democratic Republic of Congo,DR Congo (Zaire),Government of DR Congo (Zaire),RNL,2005,Africa,1,Minor Conflict,Intrastate,-2,22
287,Burundi,Burundi,Government of Burundi,Palipehutu-FNL,2005,Africa,1,Minor Conflict,Intrastate,-2,22
288,Chad,Chad,Government of Chad,FUCD,2005,Africa,1,Minor Conflict,Intrastate,-2,22
289,Colombia,Colombia,Government of Colombia,"ELN, FARC",2005,Americas,2,War,Intrastate,-14,-60
308,Philippines,Philippines,Government of Philippines,"ASG, MILF, MNLF - NM",2005,Asia,1,Minor Conflict,Intrastate,34,90
309,Sudan,Sudan,Government of Sudan,SLM/A,2005,Africa,1,Minor Conflict,Intrastate,-2,22
314,Uganda,Uganda,Government of Uganda,LRA,2005,Africa,1,Minor Conflict,Internationalized Intrastate,-2,22
329,Ethiopia,Ethiopia,Government of Ethiopia,ONLF,2005,Africa,1,Minor Conflict,Intrastate,-2,22
333,Afghanistan,Afghanistan,Government of Afghanistan,Taleban,2005,Asia,2,War,Internationalized Intrastate,34,90
338,Iran,Iran,Government of Iran,PJAK,2005,Middle East,1,Minor Conflict,Intrastate,29,42
347,India,India,Government of India,UNLF,2005,Asia,1,Minor Conflict,Intrastate,34,90
352,Sri Lanka,Sri Lanka,Government of Sri Lanka,LTTE,2005,Asia,1,Minor Conflict,Intrastate,34,90
354,Turkey,Turkey,Government of Turkey,PKK,2005,Middle East,1,Minor Conflict,Intrastate,29,42
364,India,India,Government of India,Kashmir insurgents,2005,Asia,2,War,Intrastate,34,90
365,India,India,Government of India,ULFA,2005,Asia,1,Minor Conflict,Intrastate,34,90
366,Indonesia,Indonesia,Government of Indonesia,GAM,2005,Asia,1,Minor Conflict,Intrastate,34,90
383,Turkey,Turkey,Government of Turkey,MKP,2005,Middle East,1,Minor Conflict,Intrastate,29,42
386,Algeria,Algeria,Government of Algeria,AQIM,2005,Africa,1,Minor Conflict,Intrastate,-2,22
388,Azerbaijan,Azerbaijan,Government of Azerbaijan,Republic of Artsakh,2005,Europe,1,Minor Conflict,Internationalized Intrastate,54,25
401,Russia,Russia (Soviet Union),Government of Russia (Soviet Union),Chechen Republic of Ichkeria,2005,Europe,1,Minor Conflict,Intrastate,54,25
413,Ethiopia,Ethiopia,Government of Ethiopia,OLF,2005,Africa,1,Minor Conflict,Intrastate,-2,22
418,United States of America,United States of America,Government of United States of America,al-Qaida,2005,Americas,1,Minor Conflict,Internationalized Intrastate,-14,-60
423,Thailand,Thailand,Government of Thailand,Patani insurgents,2005,Asia,1,Minor Conflict,Intrastate,34,90
11350,Bangladesh,Bangladesh,Government of Bangladesh,PBCP-J,2006,Asia,1,Minor Conflict,Intrastate,34,90
11475,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),NSCN-K,2006,Asia,1,Minor Conflict,Intrastate,34,90
209,Philippines,Philippines,Government of Philippines,CPP,2006,Asia,1,Minor Conflict,Intrastate,34,90
221,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),KNU,2006,Asia,1,Minor Conflict,Intrastate,34,90
227,India,India,Government of India,CPI-Maoist,2006,Asia,1,Minor Conflict,Intrastate,34,90
234,Israel,Israel,Government of Israel,"Fatah, Hamas, PIJ, PRC",2006,Middle East,1,Minor Conflict,Intrastate,29,42
259,Iraq,Iraq,Government of Iraq,"Ansar al-Islam, IS, RJF",2006,Middle East,2,War,Internationalized Intrastate,29,42
264,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),RCSS,2006,Asia,1,Minor Conflict,Intrastate,34,90
269,Nepal,Nepal,Government of Nepal,CPN-M,2006,Asia,1,Minor Conflict,Intrastate,34,90
283,Democratic Republic of Congo,DR Congo (Zaire),Government of DR Congo (Zaire),CNDP,2006,Africa,1,Minor Conflict,Intrastate,-2,22
287,Burundi,Burundi,Government of Burundi,Palipehutu-FNL,2006,Africa,1,Minor Conflict,Intrastate,-2,22
288,Chad,Chad,Government of Chad,"FUCD, RAFD, UFDD",2006,Africa,2,War,Intrastate,-2,22
289,Colombia,Colombia,Government of Colombia,"ELN, FARC",2006,Americas,1,Minor Conflict,Intrastate,-14,-60
308,Philippines,Philippines,Government of Philippines,ASG,2006,Asia,1,Minor Conflict,Intrastate,34,90
309,Sudan,Sudan,Government of Sudan,"NRF, SLM/A, SLM/A - MM",2006,Africa,2,War,Intrastate,-2,22
314,Uganda,Uganda,Government of Uganda,LRA,2006,Africa,1,Minor Conflict,Intrastate,-2,22
325,Pakistan,Pakistan,Government of Pakistan,"Baloch Ittehad, BLA",2006,Asia,1,Minor Conflict,Intrastate,34,90
329,Ethiopia,Ethiopia,Government of Ethiopia,ONLF,2006,Africa,1,Minor Conflict,Intrastate,-2,22
333,Afghanistan,Afghanistan,Government of Afghanistan,"Hizb-i Islami-yi Afghanistan, Taleban",2006,Asia,2,War,Internationalized Intrastate,34,90
337,Somalia,Somalia,Government of Somalia,ARS/UIC,2006,Africa,1,Minor Conflict,Internationalized Intrastate,-2,22
338,Iran,Iran,Government of Iran,"Jondullah, PJAK",2006,Middle East,1,Minor Conflict,Intrastate,29,42
347,India,India,Government of India,"PLA, UNLF",2006,Asia,1,Minor Conflict,Intrastate,34,90
352,Sri Lanka,Sri Lanka,Government of Sri Lanka,LTTE,2006,Asia,2,War,Intrastate,34,90
354,Turkey,Turkey,Government of Turkey,PKK,2006,Middle East,1,Minor Conflict,Intrastate,29,42
364,India,India,Government of India,Kashmir insurgents,2006,Asia,1,Minor Conflict,Intrastate,34,90
365,India,India,Government of India,ULFA,2006,Asia,1,Minor Conflict,Intrastate,34,90
386,Algeria,Algeria,Government of Algeria,AQIM,2006,Africa,1,Minor Conflict,Intrastate,-2,22
401,Russia,Russia (Soviet Union),Government of Russia (Soviet Union),Chechen Republic of Ichkeria,2006,Europe,1,Minor Conflict,Intrastate,54,25
413,Ethiopia,Ethiopia,Government of Ethiopia,OLF,2006,Africa,1,Minor Conflict,Intrastate,-2,22
416,Central African Republic,Central African Republic,Government of Central African Republic,Seleka,2006,Africa,1,Minor Conflict,Internationalized Intrastate,-2,22
418,United States of America,United States of America,Government of United States of America,al-Qaida,2006,Americas,1,Minor Conflict,Internationalized Intrastate,-14,-60
423,Thailand,Thailand,Government of Thailand,Patani insurgents,2006,Asia,1,Minor Conflict,Intrastate,34,90
426,Israel,Israel,Government of Israel,Hezbollah,2006,Middle East,2,War,Intrastate,29,42
11475,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),NSCN-K,2007,Asia,1,Minor Conflict,Intrastate,34,90
209,Philippines,Philippines,Government of Philippines,CPP,2007,Asia,1,Minor Conflict,Intrastate,34,90
221,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),KNU,2007,Asia,1,Minor Conflict,Intrastate,34,90
227,India,India,Government of India,CPI-Maoist,2007,Asia,1,Minor Conflict,Intrastate,34,90
234,Israel,Israel,Government of Israel,"Fatah, Hamas, PIJ",2007,Middle East,1,Minor Conflict,Intrastate,29,42
259,Iraq,Iraq,Government of Iraq,"al-Mahdi Army, Ansar al-Islam, IS, RJF",2007,Middle East,2,War,Internationalized Intrastate,29,42
264,Myanmar,Myanmar (Burma),Government of Myanmar (Burma),RCSS,2007,Asia,1,Minor Conflict,Intrastate,34,90
283,Democratic Republic of Congo,DR Congo (Zaire),Government of DR Congo (Zaire),CNDP,2007,Africa,1,Minor Conflict,Intrastate,-2,22
288,Chad,Chad,Government of Chad,UFDD,2007,Africa,1,Minor Conflict,Intrastate,-2,22
289,Colombia,Colombia,Government of Colombia,FARC,2007,Americas,1,Minor Conflict,Intrastate,-14,-60
292,Peru,Peru,Government of Peru,Sendero Luminoso,2007,Americas,1,Minor Conflict,Intrastate,-14,-60
308,Philippines,Philippines,Government of Philippines,"ASG, MILF, MNLF - HM",2007,Asia,1,Minor Conflict,Intrastate,34,90
309,Sudan,Sudan,Government of Sudan,"JEM, SLFA",2007,Africa,1,Minor Conflict,Intrastate,-2,22
314,Uganda,Uganda,Government of Uganda,ADF,2007,Africa,1,Minor Conflict,Intrastate,-2,22
325,Pakistan,Pakistan,Government of Pakistan,BLA,2007,Asia,1,Minor Conflict,Intrastate,34,90
